epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,580.114,0.3163,0.3315,0.83857,0.99824,1,0.995,0.98318,0.23387,0.26985,0.78616,0.000256812,0.000256812,0.000256812
60,609.113,0.29855,0.31642,0.85058,0.99783,1,0.995,0.98325,0.21959,0.26466,0.78531,0.000236602,0.000236602,0.000236602
61,632.728,0.23878,0.29068,0.80341,0.99828,1,0.995,0.9842,0.20813,0.27742,0.78208,0.000216391,0.000216391,0.000216391
62,656.702,0.24262,0.29379,0.80019,0.9982,1,0.995,0.98587,0.1996,0.2748,0.78033,0.000196181,0.000196181,0.000196181
63,680.497,0.25574,0.29715,0.81378,0.99862,1,0.995,0.98422,0.22555,0.26824,0.7828,0.000175971,0.000175971,0.000175971
64,704.34,0.24227,0.27917,0.79219,0.99829,1,0.995,0.98133,0.24711,0.26767,0.78719,0.000155761,0.000155761,0.000155761
65,727.495,0.23808,0.27955,0.8039,0.99806,1,0.995,0.98212,0.22852,0.25959,0.78267,0.000135551,0.000135551,0.000135551
66,750.609,0.23671,0.2806,0.79746,0.99818,1,0.995,0.98348,0.20852,0.25653,0.77944,0.000115341,0.000115341,0.000115341
67,773.737,0.23793,0.28389,0.79898,0.99817,1,0.995,0.9858,0.19779,0.2507,0.77743,9.51306e-05,9.51306e-05,9.51306e-05
68,797.63,0.23827,0.27202,0.80314,0.9982,1,0.995,0.9863,0.20284,0.25101,0.77765,7.49204e-05,7.49204e-05,7.49204e-05
69,823.847,0.2212,0.27008,0.79543,0.99813,1,0.995,0.98403,0.20604,0.25072,0.77826,5.47103e-05,5.47103e-05,5.47103e-05
70,840.264,0.221,0.26306,0.80856,0.9981,1,0.995,0.98121,0.21762,0.25205,0.78025,3.45001e-05,3.45001e-05,3.45001e-05
